erros
-0.165394676
-3.211315773
0.474626841
0.22404321
-2.051528389
2.912775632
-2.309871037
0.155599784
-3.679940902
-2.463030857
-4.106457118
-0.995402671
-1.618872231
-9.001777926
2.972562073
-4.481472963
-3.969271348
-1.497444488
0.042708236
-0.765058595
-0.637521471
4.369934795
4.254795105
-2.941274135
2.03157085
2.082923395
0.652039664
-2.39880447
0.632536069
-6.730580767
-4.412291792
1.021794678
2.46880251
-4.190271762
2.126057476
1.75090384
1.953844763
3.082639886
-2.632106363
1.979072214
1.494730236
-3.769132679
3.067196631
-2.492382165
-4.286943972
3.202636091
-5.487824294
-1.983130017
-1.987698957
-1.902675708
3.489132893
-2.175914899
3.036569403
-3.729733574
2.117138932
-5.591183968
-3.336234277
1.96688833
3.015163387
0.981092919
-1.764162411
-6.112155124
2.994206161
0.144897233
-5.257389992
3.34468097
1.227838015
-2.164240483
-2.954274792
4.004368917
-3.123795866
1.324077192
2.424857255
-2.291819614
-6.886448447
4.90029442
-2.739338706
2.172147855
1.875569018
-1.046485438
0.022614479
3.401122563
-0.055563191
1.158743896
-1.338547486
-0.006871042
-1.913504957
4.4251228
-1.066607805
-0.046240023
2.061505586
3.523456458
2.487767903
-4.041042296
-5.922026118
0.855494465
-4.636417947
-1.095553442
-0.282942257
-7.941883845
2.155186091
-3.480715462
-0.418975191
-6.064282092
-0.629593346
3.337663048
-1.021608753
-4.897836069
1.726557395
0.872600539
0.513024391
-5.068670584
-3.65604905
4.984183617
2.251723056
-2.549671271
0.014295547
2.005765116
1.972241452
-4.744373597
2.391171488
-6.726655977
-1.710456663
-3.399329358
1.84640928
-5.27286489
-0.605045009
0.989550194
1.10905137
-4.514907593
0.085711372
-1.068493305
1.34900031
1.456600585
1.032019311
-5.229396363
4.98517218
-1.440155017
-2.338806549
-5.14938907
1.001075758
-1.369201766
-3.027577297
3.025353832
4.029983323
3.086850555
0.835809795
2.965391737
2.893626514
3.077379442
3.804585957
-2.375633671
-2.045055957
-2.22552457
2.046450736
0.989502268
-3.28775392
-1.960379346
1.432255701
1.631484595
-5.043576158
1.424830279
2.943366372
4.004832973
-1.339358131
3.980154163
3.998633329
-1.40639022
2.092892535
2.045981983
0.651093813
2.603243067
-0.522713663
-0.25420991
-6.421673699
-5.627931663
-2.045979847
1.643221472
-6.650466813
-0.51463991
-6.675812001
-1.454882449
-4.064765172
-4.338477316
-2.738975489
-2.670749848
-0.972357812
2.572885361
0.123146602
2.087813572
0.605171253
-5.204026769
-0.250793306
-2.477459965
-4.736946936
0.533763055
-1.139872208
-5.102814899
1.023511041
-4.00740821
0.398371665
1.874873467
-4.714221062
-4.897419624
2.203578576
2.985756619
0.006431451
2.48520826
-3.729487774
0.752892652
1.585901352
-0.41205266
-0.235484226
2.869187631
-2.760221577
1.153848772
1.123292257
0.591338783
-4.374732462
-3.484067894
-2.622232791
0.869182886
-6.379041879
-5.826784806
2.844941663
2.230121039
-0.785432899
1.35702199
0.125658749
-0.611822246
-2.382706482
2.043706245
3.490943677
-4.068977821
3.316005453
-2.985007059
-3.914599643
-3.057165394
2.358468551
-5.857367627
2.185663007
-3.707127783
1.802828055
-3.980003015
-1.484880549
-5.56732029
-2.460528437
3.42893061
2.340174678
-0.621724815
-4.464639821
-0.294781642
-6.491954567
1.998694421
-6.684072455
0.018170909
-0.695685674
2.964025954
-2.097400248
-6.135300554
1.361290721
-0.11222964
-0.872531975
-5.383898992
-6.997154306
-2.757944215
1.629338045
1.206502557
-0.861579984
0.759244599
-6.00434532
1.223830205
0.503224073
-2.083090442
-1.715768359
1.954909445
1.312012161
-4.880666827
-0.023581025
-1.274200162
-2.490669153
0.920821359
-0.259738328
-6.250419584
-1.943699085
1.206175535
-3.481298609
-0.490637835
-0.327994649
1.032606072
-3.226656857
1.869294951
-4.85685304
2.110115811
-1.974506444
3.5
0.976879339
-5.496368599
4.80477565
3.899206392
-3.040306301
2.017766285
-1.157964633
-8.680974124
-2.456989936
-0.006191053
0.464211233
-4.550050764
2.636422354
2.568233783
0.899241024
2.491116246
-3.618491388
-3.751958131
-2.093341605
0.970484618
-0.061291647
1.089793322
0.135475804
0.613765564
-2.948194632
-5.902989554
-6.461031725
3.162537603
-3.476509982
2.229281383
3.663854866
3.044214687
2.538166341
-2.304230467
3.286165768
-3.082927672
-1.462476008
-3.929536985
-2.855069114
-0.536919148
-6.266710708
-1.156795383
2.740204818
0.630860879
-3.910839891
-5.951795107
-3.986266392
2.926927911
2.903505291
2.012242858
3.046058941
-0.573695716
2.99917118
-2.951806105
3.042324953
2.025950091
-3.012567798
1.044526458
1.072885522
2.380232992
3.517340159
1.849476338
-9.332509001
2.573008544
4.401406112
-3.873221519
2.015212743
-3.594331528
-0.758586999
-1.892213924
1.011480933
-0.777010299
2.282815412
-1.728791166
1.071309748
2.607894992
-3.975789656
-3.940008199
-5.267097099
-0.612732448
-0.56756657
-1.980363307
3.092389365
3.136294105
-4.905394417
-0.062018406
-0.452527045
-0.075992296
0.104804093
3.916585831
2.040247553
-3.027607976
1.191033196
0.130074151
-8.035283842
2.863742715
-1.418228396
-2.728355728
0.987216496
1.027009742
-8.884606173
1.60875556
4.182468433
-1.853689792
2.449589032
-4.412909151
-2.09399244
-4.95400896
1.712140214
-2.144319046
-3.548892868
1.319858939
1.761147698
2.031833743
0.5132192
-3.760078275
-2.108814634
-1.698602057
-6.832346409
-1.644614135
1.505121803
1.98118166
-4.964489668
-4.028639678
-3.970605357
-2.826024104
0.676447637
-5.313966709
-2.285218563
-0.975253927
2.172482571
1.04859204
3.319409755
-1.281564447
3.00884032
-6.897237918
-1.538325175
-2.975913591
1.230648338
3.976861971
-2.4841704
4.5
2.540298891
2.205527387
-1.493357548
-1.447723106
3.658457767
-0.054099394
0.668293795
-7.135837117
1.541310022
-1.782314941
1.134258369
-1.043121294
2.5
-0.821093494
1.047312988
1.806709074
0.22074435
2.583755263
-6.809294066
-1.098827473
-4.621145751
-0.083321551
1.347138696
-0.022529498
-2.093024492
-3.651551183
5.218721803
0.020073197
-4.745083835
1.9714374
2.815129264
0.031559055
2.284975769
-8.452016229
-0.749120976
-1.271750747
-5.02940907
1.187143743
-1.80528051
-2.539544078
4.351317404
0.483331951
-1.208044654
0.092765222
-0.284606532
-4.721867532
-3.25812118
-2.830883193
2.728626455
2.875390631
2.319515395
-5.850372754
-0.451985082
0.955918105
-7.488676895
1.220786131
-0.705373573
-0.365438197
2.221383549
-0.432495357
-2.412478069
-1.066691228
-4.293919769
-5.685045808
-0.211552882
-2.396806179
-2.236784483
1.932665868
-5.10440401
4.024269107
